Symbol,HeadNeck,Body,Extremities,PalmSole,Perinaeum
MYRFL,0.945093688,1.198558034,0.996040894,1.03416675,5.366243813
MYRIP,3.064399904,3.592817402,6.02124803,8.322540091,6.73491893
MYSM1,19.79139645,16.87954959,17.39349306,16.04580338,20.33968431
MYZAP,5.514048272,4.64467791,5.739656688,6.453930562,11.01185918
MZB1,1.882693882,1.213483756,0.851856165,1.023838737,5.85252631
MZF1,11.80620079,11.81813049,10.47197016,8.950378449,18.23180795
MZT1,24.03598183,20.34368603,22.07425616,22.41260727,22.47700206
MZT2A,30.09064327,28.69157277,29.92356422,26.17277065,47.06065475
MZT2B,177.5165803,179.9220801,175.0285352,143.1430849,264.5843063
N4BP1,23.69924699,24.51617311,20.58522053,19.98671608,20.37490843
N4BP2,6.714485409,4.638779032,4.248730938,4.100873862,8.195864598
N4BP2L1,11.16679107,12.80438497,9.12974899,7.922679668,11.69837203
N4BP2L2,18.71957696,19.5962678,17.37833117,15.97961659,20.97009719
N4BP3,17.20598411,14.87802397,10.27824431,9.678086996,11.38994419
N6AMT1,6.246187456,5.301398287,5.2614286,5.114502574,9.914997115
NAA10,9.883034486,10.22984378,8.134280561,5.876936287,17.63491657
NAA15,13.51359898,10.09580004,10.02188402,9.892345728,12.55951924
NAA16,9.713208944,9.582979195,8.749354181,8.018633917,13.04372182
NAA20,76.7529923,64.73331921,60.44464044,57.08178504,67.3329904
NAA25,11.38115149,10.67025115,9.206278139,7.970970686,13.11860632
NAA30,14.24744212,12.63525591,12.20343308,12.64476288,14.13978677
NAA35,19.7128357,17.85627507,18.86010169,20.0539923,16.23121617
NAA38,67.74506008,69.22239893,68.80773517,60.90860566,97.26184244
NAA40,11.13401282,8.778944911,8.029673697,7.78195469,12.98573731
NAA50,62.91518045,48.26201516,47.08204671,47.42650737,45.602553
NAA60,16.72220545,17.28970914,15.83765134,15.8636981,18.53734893
NAAA,17.03887328,19.85262329,16.90232846,16.57429213,17.7014256
NAALAD2,1.962304873,1.223166649,1.896013537,2.254574243,6.27791341
NAALADL1,3.433812561,3.756421545,4.621113819,4.708924782,9.464284308
NAALADL2,2.560437941,1.729642558,2.314156408,2.807666101,6.035806275
NAB1,49.97400023,65.99277276,67.08896076,71.85131678,45.32447696
NAB2,57.24710579,48.3240116,43.70844798,36.20835375,50.35409136
NABP1,7.001706065,2.904535564,2.462897723,1.860162569,7.198218643
NABP2,31.14840106,27.04967957,29.73463293,29.36050923,33.91245982
NACA,138.7774274,141.765517,119.3814021,112.3218986,109.6098406
NACA2,0.077324917,0.167550183,0.140706663,0.137576427,4.937021459
NACA3P,0.956194328,1.625002762,1.672575984,1.786975642,6.003650618
NACAD,1.45399638,1.485501391,2.541928326,2.98500255,7.207994966
NACC1,40.44824502,33.17209622,27.17650819,25.69490094,28.83690511
NACC2,10.0492196,11.46563713,12.90697603,14.99715105,14.99676873
NADK,44.28474046,29.26859109,26.50581627,28.1777983,25.2152709
NADK2,14.5070457,14.08258263,14.48231102,15.15995467,15.58419875
NADSYN1,19.95935601,13.49854584,10.81429277,10.061164,15.38080255
NAE1,26.38290316,24.88067359,22.7299634,22.0787116,24.20886805
NAF1,7.257516705,7.518577087,6.671160977,6.99297489,8.83314165
NAGA,23.19350021,23.3385358,21.39006089,20.36731498,20.5230527
NAGK,35.01339255,28.07536378,21.08549594,17.17364922,29.17243876
NAGLU,20.99659864,22.59604939,24.29751107,22.74215421,29.75504719
NAGPA,6.970595232,7.639592597,6.265020837,5.412473385,11.64950379
NAGS,2.157221629,2.069125666,2.000138399,2.01608315,6.471983544
NAIF1,5.904955016,6.866615236,5.837894715,5.551026515,10.10528878
NAIP,0.619327264,0.54821295,0.503338763,0.459909483,5.204135862
NALCN,0.947017705,0.64226426,1.125884018,1.521039399,5.291363456
NALT1,3.112292839,1.786673678,3.033199063,2.213904447,11.52902766
NAMPT,55.93204803,31.53592864,30.24633599,26.47503016,33.87040977
NAMPTP1,15.19337463,8.961799082,8.570273097,7.693836127,12.94419625
NANOGP1,0.344854573,1.212614874,0.104895416,0.010313617,4.869665869
NANOS1,6.778235116,3.530145102,3.239219483,3.082472971,7.468809484
NANOS3,0.722022532,0.637086642,0.677458244,0.68204375,5.603916224
NANP,3.985571828,4.125731629,4.433934312,4.466550912,8.78560517
NANS,15.35804018,15.70229667,16.45408252,17.94190062,16.78577125
NAP1L1,38.11790789,30.9977771,34.80524701,36.20740977,34.48496603
NAP1L2,5.536231262,7.945565157,6.84863828,7.04398964,9.543373089
NAP1L3,5.025404543,4.805366402,6.008153941,6.472506298,8.604846937
NAP1L4,63.91681002,58.30238852,52.14886504,49.45303123,54.00214763
NAP1L4P1,0.735033824,0.6584979,0.621416342,0.630148713,5.319650233
NAP1L5,8.293995758,7.192704177,8.466209853,9.656490846,11.06636221
NAP1L6,0.077512492,0.270861839,0.181898844,0.246670729,4.849721894
NAPA,35.10928572,31.83313941,25.57389598,26.14161191,22.5044341
NAPB,7.507604701,8.19933812,7.573618882,6.86968003,12.49070932
NAPEPLD,8.494384369,6.789201147,6.274755612,6.199489079,9.608904824
NAPG,18.06767845,16.61217166,16.98900636,17.44795764,18.44049206
NAPRT,46.3729582,62.02791686,50.31027875,41.38955762,77.27620017
NAPSA,0.943722048,0.921148412,0.872971955,0.71033623,5.973979528
NAPSB,14.41057292,11.08814412,7.016533081,3.636824595,13.84421862
NARF,14.83598361,16.77418377,14.09886463,11.72772611,20.9219453
NARS,98.8016873,79.43838766,80.96959161,78.68467689,80.22351059
NARS2,12.72566747,10.38607022,9.833196719,10.01884847,11.74311968
NASP,21.45968314,19.6369325,18.15203617,16.70927501,23.23580015
NAT1,3.412911726,2.830763634,2.61195573,2.328856128,7.43338513
NAT10,23.22109592,21.25176425,18.90018012,16.98399267,21.33698053
NAT14,8.978036747,6.626912868,7.731243191,6.558869971,15.55245414
NAT8L,8.8473764,3.322294437,4.284461588,5.696722957,6.330763059
NAT9,19.05447228,15.65412117,13.73709164,10.94976307,22.28318225
NATD1,16.51101537,14.23153919,13.17116331,14.86926146,12.10375957
NAV1,4.943909814,5.052309301,6.544043477,7.7004075,9.158598386
NAV2,6.260623064,3.573671959,5.017647729,5.807159107,7.158570902
NAV3,2.53500294,2.652130041,3.259232024,3.372830893,7.13061566
NAXD,52.37388571,52.51860174,48.12026341,45.41314397,51.43139253
NAXE,65.2890506,68.32414071,60.53708818,61.03649436,60.82884362
NBAS,11.52498671,11.84327255,11.07823352,11.47953306,12.60629344
NBAT1,0.909815294,0.298407787,0.671287596,0.701140381,5.440717641
NBDY,31.179615,34.70140647,30.85049459,31.20162476,26.50764674
NBEA,2.928447843,2.986498142,5.438136971,7.389719706,8.797350103
NBEAL1,3.523154739,3.021129281,3.393706914,3.903885239,6.664124946
NBEAL2,29.46491358,37.87217472,35.78526307,26.35050331,62.94934141
NBEAP1,0.08653845,0.134299307,0.093181326,0.096450427,4.882502272
NBL1,115.1712365,194.2656712,158.7763311,120.9726532,220.7109789
NBN,25.28283766,16.49188275,19.184773,20.75558493,18.81476826
NBPF1,3.777774434,3.464516143,3.321146264,3.660994523,7.235516205
NBPF10,1.63966977,1.774418387,1.497431791,1.551796859,5.860035198
NBPF11,7.92276895,7.453816554,7.108645191,6.747811206,11.21967607
NBPF12,8.943938868,8.569568176,8.31464322,8.023446298,12.17442939
NBPF14,4.755444641,5.016900475,3.866417373,3.456960473,8.460484558
NBPF15,8.747594467,7.320602721,8.651352488,8.385011599,12.8375714
NBPF19,2.202042885,2.100951896,1.439955661,0.729766562,7.749051305
NBPF20,0.447251541,0.427997313,0.413446701,0.405848362,5.214670899
NBPF25P,1.042080333,0.813705457,0.93954739,0.834120507,5.685127823
NBPF26,9.243308024,9.085870628,7.405863529,7.047184479,11.21679649
NBPF2P,3.900949716,3.493823423,2.832220216,2.88690247,7.415076812
NBPF3,4.796306895,4.696447439,3.690612769,3.449758112,7.817285233
NBPF4,0.027235208,0.008166371,0.025854473,0.013021281,4.845334705
NBPF6,0.010901385,0.00279217,0.004020816,0.006159461,4.817098939
NBPF7,0.004016641,0,0.005237705,0.004243257,4.828044838
NBPF8,6.733750134,6.845973227,6.94340616,6.835520437,10.91270918
NBPF9,3.147556747,2.964616862,2.667885596,2.509194914,7.30340946
NBR1,45.88090957,47.8371569,45.34001027,48.93817499,31.28204982
NBR2,7.232552905,6.071612445,5.359548953,5.273917895,9.283008324
NCALD,19.55190462,28.96916895,33.67234191,46.72021594,10.88997884
NCAM1,2.096614883,2.1614849,3.181050979,2.948479699,9.99004482
NCAM2,1.594222227,1.210949431,0.899711659,0.796688645,5.724187525
NCAPD2,19.4222711,18.04484408,15.59627699,15.48987989,17.07788486
NCAPD3,13.76606256,13.7456859,11.84108671,11.59918433,12.98939771
NCAPG,5.94526458,3.622823594,3.709921895,2.889636656,9.615144359
NCAPG2,7.560084838,5.922441669,5.999169596,5.86127895,10.01228785
NCAPH,4.252635419,2.467183796,2.402720229,1.648843357,7.068319865
NCAPH2,39.38260762,36.85259869,36.54264816,33.37550132,46.42486754
NCBP1,20.99711666,17.12285839,15.49777313,14.95613961,18.42786016
NCBP2,33.88484874,27.08461482,27.03901062,26.76702453,28.63553427
NCBP2L,6.775967087,10.60590174,13.86620523,16.8448006,11.72057304
NCBP3,11.40058183,10.18051132,9.99518445,9.83389143,13.74848866
NCCRP1,173.1583592,231.1594895,129.4983772,96.34910483,153.0594189
NCDN,9.408589743,10.60904854,11.15257297,11.51814353,15.59211499
NCEH1,5.660858819,6.280820571,6.866239797,7.173236684,7.537256946
NCF1,2.196885299,1.487819279,1.940043774,2.32165639,6.78926173
NCF1B,1.698170322,1.519640522,2.272108245,2.581103224,7.438838447
NCF1C,4.205020025,2.692408357,4.760684914,4.981639854,10.25148645
NCF2,20.90483945,22.24534427,14.52222061,11.91558045,14.80022474
NCF4,12.43304285,9.475534539,10.61365665,9.104100905,17.81333584
NCK1,38.95801712,36.24305857,39.02914562,38.39754429,39.9738525
NCK2,71.72379955,64.6618265,65.0083745,74.02736703,47.65371392
NCKAP1,26.72059469,25.78572987,27.52418493,30.01243195,24.04283651
NCKAP1L,7.133344917,5.308030551,5.004882009,4.227870473,8.394873055
NCKAP5,3.05363919,2.63550677,3.378742227,3.572605883,6.599481465
NCKAP5L,6.820379393,6.338581567,6.603273724,6.98166366,10.38949738
NCKIPSD,20.45518107,18.2645889,17.25480904,18.34398708,18.55297707
NCL,151.1265768,127.4546878,135.4203571,141.379664,107.084879
NCLN,39.27903417,30.01213757,28.55959054,26.99467266,34.88953223
NCMAP,1.915610926,1.738804506,2.247724779,2.805631649,6.49866777
NCOA1,21.87854024,21.83856914,22.15425977,25.2310552,17.5334687
NCOA2,17.02563909,17.13183926,15.62637835,16.04381572,16.2649567
NCOA3,24.44254495,24.58629992,20.89635881,19.25632558,22.14624509
NCOA4,195.9083065,175.8939884,153.1382013,159.6189092,116.0266916
NCOA5,29.57506228,29.80433605,28.16663464,27.38670019,29.25494148
NCOA6,11.13735487,11.45231785,10.84733402,11.50867399,12.66845887
NCOA7,24.61101238,13.39601449,14.53644592,13.89004132,20.25266354
NCOR1,19.21068521,15.94805476,16.52306332,17.19813082,17.07473865
NCOR2,26.31631276,30.61195381,29.77221093,33.18411828,22.70083733
NCR1,0.091952624,0.038963221,0.059184105,0.062399051,4.899095658
NCR3,2.464647566,1.938637788,1.304581728,0.726088964,7.023724566
NCR3LG1,1.713827588,1.511197029,1.664704181,1.405806726,6.223636073
NCS1,17.5133141,25.13090052,28.15819779,29.77059529,30.92598578
NCSTN,47.56874504,53.10106338,46.7557938,49.36524296,33.6399748
NDC1,16.55487668,13.17752311,13.24545845,12.71603388,16.11268437
NDC80,3.886178283,1.777941255,2.881711341,2.583834515,8.920536866
NDE1,21.21902307,34.27086154,48.87986847,58.40863137,67.72892661
NDEL1,45.50548199,46.86145451,33.38102602,29.26225463,25.4239784
NDFIP1,62.9698045,57.59634153,67.67492297,79.55070394,41.81531009
NDFIP2,91.55458774,103.2495659,75.97998751,64.37698944,58.12679838
NDN,43.28257725,40.60241146,54.98335536,64.0913914,48.56277488
NDNF,6.282335542,6.024172028,6.629653031,6.843832267,9.009511278
NDOR1,11.34541996,10.11334422,10.76885906,9.340958972,17.83960795
NDP,1.950612039,1.097708545,1.112232871,0.938763605,6.300644442
NDRG1,104.9398251,136.8533633,124.0140077,131.9066627,71.88548846
NDRG2,92.80288969,100.815733,90.9841909,98.94231863,63.9740577
NDRG3,25.10671876,27.40409595,29.69192123,32.7793852,26.77351199
