Symbol,HeadNeck,Body,Extremities,PalmSole,Perinaeum
PGAP2,31.02025439,32.17452916,27.9441881,#N/A,30.62549001
PGAP3,29.53882084,34.06257653,33.1048573,#N/A,25.30867496
PGBD1,2.672099823,2.655705434,2.853105907,#N/A,2.997692112
PGBD2,6.499095844,7.564497411,6.628180349,5.685280134,7.557627256
PGBD4,1.857523864,1.471362694,1.61617406,1.310833646,1.975761257
PGBD5,1.527850928,0.310910448,0.902178992,0.998072955,1.202676382
PGC,0.049991656,0.881892744,0.072510629,#N/A,0.038801711
PGD,133.5095114,67.80559343,64.03944944,#N/A,103.6094627
PGF,5.526782277,5.389434693,4.814112409,#N/A,4.280056056
PGGHG,7.51190208,7.017267742,7.230060328,#N/A,7.145072789
PGGT1B,7.578241953,6.439067854,7.835962364,#N/A,8.276961249
PGK1,137.1892488,124.3548807,132.6954381,#N/A,132.6204379
PGLS,58.22531646,56.22405861,50.79098419,#N/A,48.31390717
PGLYRP2,0.84956299,0.23935654,0.150296321,#N/A,0.993629096
PGLYRP3,38.83334642,51.64795643,46.39397559,#N/A,82.3591024
PGLYRP4,15.51299803,12.6293496,9.788690339,#N/A,22.93031762
PGM1,57.16723782,38.59192698,32.75904215,#N/A,41.72697194
PGM2,46.07318215,42.09314966,46.23072305,47.7112186,70.41544507
PGM2L1,2.603869362,2.194416805,3.615715586,3.781915649,3.002475361
PGM3,15.67397262,14.38102254,16.18779312,#N/A,15.00676499
PGM5,11.01911897,14.77891505,14.2667716,#N/A,21.69196273
PGM5P2,2.420122001,2.257739851,2.670009414,3.142863409,2.852498535
PGM5P4,4.646758996,4.205640018,5.353047372,8.474931947,4.824633882
PGP,30.01379688,25.03180111,22.41793368,19.68269918,29.10922884
PGPEP1,6.022778679,6.311142747,6.889417901,#N/A,5.484399945
PGR,0.971163415,0.777741265,1.086211307,#N/A,1.466599196
PGRMC1,411.9970101,223.6810961,189.3260536,#N/A,278.8039927
PGRMC2,106.1584827,88.40287114,82.7600275,#N/A,75.51218172
PGS1,17.99653475,14.97292496,14.13938158,#N/A,13.55091442
PHACTR1,2.13799659,1.740632933,1.901836982,#N/A,1.973849951
PHACTR2,6.454430233,5.382192677,7.108226786,#N/A,9.315831332
PHACTR3,0.960330825,1.18209295,2.221824013,#N/A,0.750239998
PHACTR4,17.05787126,16.53181208,17.57696568,16.44064299,18.12832603
PHAX,21.86838099,19.37323639,22.36375436,22.74842704,26.03761696
PHB,86.48621908,75.49654236,68.83659065,68.109869,68.01934393
PHB2,233.7261429,195.1315778,184.8098805,157.3199343,171.9232605
PHBP9,1.39788847,2.337517714,2.483807646,2.39003789,1.510660548
PHC1,13.4071787,11.65184354,13.56835791,#N/A,14.17906119
PHC1P1,0.979326342,0.837020232,1.259400317,1.267511974,1.730026969
PHC2,35.65591183,38.60927569,42.96734762,#N/A,36.3671893
PHC3,7.632271504,7.741748034,9.552296171,9.426550065,8.06837208
PHEX,0.691348383,0.504877607,0.542078357,#N/A,10.61267608
PHF1,27.92703618,32.93843432,36.86730098,#N/A,27.20276126
PHF10,36.13328192,33.77025686,38.13777507,#N/A,40.2661778
PHF11,17.16830531,20.3253172,20.51826579,#N/A,15.1196668
PHF12,8.395123306,9.390461893,9.66576729,#N/A,8.482529797
PHF13,18.06331146,18.62203232,19.61256918,#N/A,18.43693571
PHF14,8.759584568,7.50159801,9.579426485,#N/A,11.30535562
PHF19,9.016315545,7.84202953,9.452972269,#N/A,10.41494009
PHF2,29.40297215,32.0304285,35.43355301,36.32198794,35.28697781
PHF20,14.14332209,13.04939825,15.0394072,#N/A,16.19736767
PHF20L1,8.490958103,7.29179458,8.982698717,#N/A,7.913734557
PHF21A,7.479393462,8.005619166,8.423507083,#N/A,7.760428386
PHF21B,0.102920152,0.082945377,0.114194109,#N/A,0.150092116
PHF23,28.42967895,24.02103889,25.15101484,#N/A,32.08979299
PHF24,2.347898326,0.903736867,1.296827566,#N/A,1.057476251
PHF2P2,1.513729821,5.265770163,3.505372838,0.066334683,2.215093835
PHF3,17.20556662,12.56202685,16.39781477,#N/A,16.69419777
PHF5A,76.42476967,70.0520361,73.75647006,#N/A,74.10788188
PHF6,10.91318218,9.132832672,10.84171925,#N/A,11.29876671
PHF7,5.647231826,6.360664067,6.810370744,#N/A,5.184471022
PHF8,9.141272599,8.80164394,8.967311622,7.684602776,9.559118686
PHGDH,51.64384512,46.89197321,49.66102295,#N/A,74.88465947
PHGR1,0.224972679,0.580673803,0.11334117,1.155446501,0.166999924
PHIP,14.76063248,12.29232598,15.43339833,#N/A,16.92942664
PHKA1,4.887299097,4.428996252,4.498412978,#N/A,5.459966355
PHKA1P1,3.369769635,3.926730935,2.889712822,3.525132596,2.216363958
PHKA2,12.31026944,9.275199301,9.588613045,#N/A,10.24812807
PHKB,16.85967725,15.67208719,16.81059693,#N/A,15.24248386
PHKG1,18.12978976,15.94922274,16.18859427,15.92489935,15.40153023
PHKG2,6.955857815,6.602471462,6.878451759,#N/A,6.255796156
PHLDA1,20.37399514,22.3820787,22.45148164,#N/A,18.07990544
PHLDA2,53.25914828,42.63116736,25.62795497,19.88548555,49.54979298
PHLDA3,76.32004448,68.09073959,64.87143735,72.96970546,52.75101109
PHLDB1,18.0043327,19.08895204,21.47167794,#N/A,11.60595342
PHLDB2,7.336601821,9.371834541,11.73805941,#N/A,6.939294394
PHLDB3,15.48695887,18.55642678,18.23842383,8.552904131,14.08181005
PHLPP1,11.55593887,11.97585972,13.15416654,#N/A,9.738762583
PHLPP2,2.517174715,2.590075476,2.970479392,#N/A,2.666751144
PHOSPHO1,2.064065251,1.213150816,1.30333004,1.116863745,1.207883166
PHOSPHO2,4.548287645,3.551532932,3.538278759,#N/A,3.587903069
PHPT1,85.19074942,78.05909907,65.94923263,#N/A,77.05603776
PHRF1,28.08497388,30.26032096,31.79105004,#N/A,33.23381481
PHTF1,2.68226771,2.128143928,2.444692197,#N/A,2.474703391
PHTF2,8.235033961,6.522108599,9.049581382,#N/A,7.409085645
PHYH,22.28743024,18.92932338,21.44475037,#N/A,14.70670892
PHYHD1,10.96576232,19.6462391,16.48145388,12.41350643,11.7194572
PHYHIP,14.78321062,25.72911891,14.76141143,3.968775529,23.04495386
PHYHIPL,6.118199145,7.538230709,7.850870232,9.423983689,9.116715076
PHYKPL,17.06119031,16.95953299,15.8847675,14.64734938,14.84414375
PI15,2.391332717,1.752539333,3.191962251,#N/A,3.623088011
PI16,150.6761342,87.37875612,129.4775783,#N/A,107.1976008
PI3,107.1573715,60.30369886,34.16505912,#N/A,1735.081684
PI4K2A,19.00908168,17.31092372,18.89319016,#N/A,18.82719487
PI4K2B,25.19939415,25.42994225,29.53493552,#N/A,29.70257372
PI4KA,19.45040859,17.01379228,17.09887535,17.01181179,21.39163551
PI4KAP1,4.025856417,2.746528616,2.695547998,2.885973552,2.679922395
PI4KAP2,4.157184852,3.166955452,3.410041669,3.904563882,4.059537603
PI4KB,34.8581488,37.07868657,37.9843944,#N/A,38.80235388
PIANP,0.592742324,0.728825638,0.764782919,#N/A,1.085528219
PIAS1,12.72556491,14.9144613,16.25935155,#N/A,15.05565145
PIAS2,3.285949678,3.324075081,3.792857986,#N/A,3.466551922
PIAS3,26.28976866,30.13073896,32.54954936,#N/A,28.01664351
PIAS4,16.30888117,16.62104824,17.2797709,#N/A,17.51620694
PIBF1,9.664967655,7.226442619,9.30506142,#N/A,10.29020053
PICALM,89.46075546,84.44104918,91.23465197,#N/A,76.72242335
PICART1,0.635693423,0.822694523,0.83685104,0.805781429,0.449552679
PICK1,22.48618016,19.09398968,17.89865143,#N/A,19.43065858
PICSAR,10.32983255,6.888900514,7.222070473,5.732108034,9.856869228
PID1,18.46247577,19.87429322,25.27020344,#N/A,18.0744512
PIDD1,8.3613835,7.939641513,8.794250576,6.77887511,7.581793454
PIEZO1,39.6631883,34.63450564,37.28467341,#N/A,38.89299602
PIEZO2,0.850296702,1.461370579,1.654748238,#N/A,1.511325214
PIF1,1.201275905,0.625285527,0.646733929,#N/A,1.216616688
PIFO,1.555347043,1.543714911,1.845021025,1.367033191,1.40096909
PIGA,7.961318492,7.781854505,9.341517272,6.605350959,8.934095288
PIGB,9.247347005,8.561096614,9.638103337,#N/A,7.781037498
PIGBOS1,13.59543028,14.69843582,16.15715025,14.99416656,16.33489766
PIGC,25.17195707,24.1669211,22.59087933,#N/A,20.25304471
PIGCP1,7.89830195,7.303441664,9.720979191,10.52999408,10.92604971
PIGF,20.93293522,17.29677964,20.35443153,#N/A,22.73675431
PIGG,13.82702535,14.01009925,14.49046517,10.28959334,10.16365775
PIGH,25.84122818,25.60497105,26.68456499,#N/A,19.84498496
PIGHP1,0.483957988,0.745246083,1.00204535,0.703752191,0.546776294
PIGK,15.55944225,15.63114775,18.93520756,#N/A,18.641267
PIGL,9.890247358,8.009083455,9.32815485,#N/A,6.111412177
PIGM,10.22647297,9.882987036,10.86696085,#N/A,11.32733001
PIGN,16.55461796,16.57284184,16.76033682,14.96076217,22.69679055
PIGO,10.00340111,8.640082885,8.056698178,7.593605224,10.0377035
PIGP,5.570622303,3.906196209,3.488680702,3.949500136,4.363283889
PIGQ,10.38693871,10.95165198,10.0793137,#N/A,7.983473365
PIGR,2.792737531,2.723204996,1.724947956,#N/A,0.139109045
PIGS,24.09500436,24.80627658,23.69894778,#N/A,21.34274069
PIGT,70.20652827,76.14523042,90.73402087,#N/A,102.7955734
PIGU,18.0764885,17.76887522,17.4986494,#N/A,24.25181436
PIGUP1,0.811596728,1.076989034,0.967187733,0.817920753,0.556622897
PIGV,15.51951461,14.25770012,12.87841624,#N/A,13.09609847
PIGW,12.65365935,13.25476241,14.49880012,11.90123888,14.23681636
PIGX,17.36607854,15.65935993,15.9057479,#N/A,16.73181745
PIGZ,7.014364946,8.082522361,7.994017521,#N/A,5.936425386
PIH1D1,41.89874221,44.90124434,42.95984917,#N/A,37.680677
PIH1D2,2.202039761,1.798496478,2.079030412,#N/A,2.840505993
PIK3AP1,9.343423983,6.496445554,8.103114703,#N/A,5.419535086
PIK3C2A,21.03985633,17.0839628,22.23972458,#N/A,23.66680937
PIK3C2B,20.83746838,19.78155733,18.84121819,#N/A,25.34691684
PIK3C2G,14.7299683,11.03709103,11.6558494,#N/A,19.01613486
PIK3C3,8.036049346,7.886226328,9.270939712,#N/A,8.41772064
PIK3CA,11.78369326,10.36204531,13.1020704,#N/A,12.9531813
PIK3CB,15.77157428,18.64492186,17.6028049,#N/A,16.32037098
PIK3CD,8.330518706,7.136211318,8.431325887,8.235458011,8.929060156
PIK3CG,4.033943506,2.925616131,4.079411396,#N/A,3.363890338
PIK3IP1,43.18988856,52.63642217,56.82603615,#N/A,30.7260621
PIK3R1,35.10333674,31.77186023,39.97190024,#N/A,34.74165759
PIK3R2,0.047116084,0.054066215,0.051784164,#N/A,0.031839776
PIK3R3,13.11143023,10.06816597,9.809584353,#N/A,5.461869398
PIK3R4,14.89507623,15.11373084,16.74893309,15.48909675,17.16911465
PIK3R5,3.677671329,2.67627741,3.799576578,#N/A,2.906747021
PIK3R6,3.190948562,3.574513529,2.903960528,1.649428466,2.76236395
PIKFYVE,12.02289994,10.37687658,12.95440151,#N/A,12.62160126
PILRA,5.400682449,3.937370523,6.387143804,#N/A,3.507811554
PILRB,1.392001432,1.084274281,1.281055484,#N/A,0.511899104
PIM1,84.20270851,101.2258208,95.58828118,#N/A,98.23939399
PIM2,10.28011075,8.110393025,7.455557378,#N/A,5.898803569
PIM3,191.7705705,191.9881847,158.9891051,135.6999414,139.3408862
PIMREG,3.781592771,3.395559252,3.81043648,#N/A,4.590542811
PIN1,26.46348295,24.91304267,25.95328663,#N/A,25.65865895
PIN4,12.19669869,11.53451914,12.53121984,#N/A,8.705716414
PINK1,83.53028503,70.66814773,66.54868544,#N/A,62.57496246
PINLYP,6.247804407,3.064724352,4.163330783,3.782658206,6.910527052
PIP,665.0926471,2383.384677,1060.742566,#N/A,2.686272283
PIP4K2A,15.56907755,15.58146965,17.38875775,#N/A,16.27907743
PIP4K2B,33.53295054,34.57711326,40.69167571,41.68739915,41.61719015
PIP4K2C,34.34896113,34.49343046,37.14642266,34.87886391,34.52971072
PIP5K1A,22.38104347,24.13401389,25.75154575,#N/A,24.30306356
PIP5K1B,2.662028326,4.076812438,3.134980836,#N/A,1.481836082
PIP5K1C,15.80097643,18.45156771,18.87913494,22.31527714,19.93394278
PIP5KL1,2.391240992,2.196999568,2.682186891,3.756580214,3.801717394
PIPOX,2.090953479,0.942265898,0.85862251,0.549228864,1.602443756
PIPSL,0.426766159,0.425104421,0.361257557,0.474767537,0.316412044
PIR,32.70020166,16.30635531,17.4450959,#N/A,24.90987244
PIRT,1.121949527,0.043995115,0.265446433,0.180267248,0.133872695
PISD,15.53953999,16.45417505,15.87642774,12.67325805,12.69648045
PITHD1,80.13642125,80.31083203,84.15982508,#N/A,84.15943581
PITPNA,57.79711777,66.15600201,67.82614516,60.68344424,72.16364496
PITPNB,31.28591064,27.36334944,31.81600702,28.1118429,36.08123785
PITPNC1,3.989890152,3.786381056,3.986441665,#N/A,4.8902913
PITPNM1,13.23275938,9.124225755,10.08400233,#N/A,12.52568521
PITPNM2,5.045875819,5.941499002,6.098829903,#N/A,6.176759048
PITPNM3,8.613715464,10.97254227,13.36111699,#N/A,10.63606564
PITRM1,26.68345552,23.10211836,25.13903474,#N/A,22.94840689
PITX1,21.718878,3.444175666,1.352402643,#N/A,18.80030678
PITX2,3.745642748,1.091747153,0.534467814,#N/A,19.74733038
PIWIL2,0.404566029,0.398844689,0.41996586,0.581658792,0.439647574
PIWIL4,1.217461609,1.175148842,1.572671478,#N/A,1.355431269
PJA1,25.57450739,20.96292131,20.38835252,25.34372274,19.53140955
PJA2,71.06519489,74.08576746,90.34952082,101.2026829,89.56025654
PKD1,21.58838428,26.12056939,28.88809455,#N/A,26.49457757
PKD1L1,0.367157488,0.306744385,0.423013675,#N/A,0.534829922
PKD1L2,0.421192486,0.811815328,0.478002316,0.591879103,1.407715281
PKD1P5,1.642472981,1.830275925,2.745979599,1.899088172,2.758507064
PKD1P6,8.280859402,9.507718825,10.94201467,10.84823447,8.483574696
PKD2,16.84370037,16.72944972,22.78635209,#N/A,28.74662202
PKD2L1,0.188484113,0.052417989,0.045712921,#N/A,0.060141285
PKD2L2,2.872220906,3.124418149,3.55250597,#N/A,5.041312859
PKDCC,12.62812925,12.86810623,14.99709829,#N/A,14.3397723
PKDREJ,0.358896392,0.562412457,0.558412775,#N/A,0.172364089
PKHD1,0.209712677,0.229005845,0.324244007,0.163202426,0.257114768
PKHD1L1,0.934375526,0.889833782,0.866492183,0.699033742,2.237847694
PKIA,13.17776865,13.91478832,11.57289216,5.574403052,13.22978816
PKIB,16.30616071,11.21139204,9.337723299,#N/A,8.994505771
PKIG,31.99680078,38.41533767,38.55338795,46.44116631,33.92514123
PKLR,32.81522103,10.5075635,2.952971786,#N/A,10.74169992
PKM,163.6420299,199.1570615,207.711945,#N/A,164.9972825
PKMP3,2.459444337,2.41158858,2.454523516,3.493316975,3.898671248
PKMYT1,11.0122905,10.23890057,10.04556002,#N/A,10.82253537
PKN1,29.68072747,34.58744327,41.15825124,#N/A,31.07753556
PKN2,23.4192373,22.11648544,27.77857184,#N/A,26.92532905
PKN3,10.57897275,12.60354379,11.75955005,#N/A,10.68598426
PKNOX1,6.030934517,6.929796784,7.285325911,#N/A,7.39241057
PKNOX2,2.699946416,1.608582646,2.557006946,2.472300534,2.131012444
PKP1,353.2914725,623.2374349,673.7685412,#N/A,577.2098798
PKP2,7.03432821,4.904057155,5.083520234,#N/A,3.527527519
PKP3,179.9458493,190.6807214,198.9469084,142.7605426,230.8616383
PKP4,21.00595605,22.56117194,23.87354791,#N/A,23.24102699
PLA1A,1.620646504,0.961219733,2.673661656,#N/A,0.525100215
PLA2G12A,15.73418522,13.09151698,14.52708676,#N/A,13.79965937
PLA2G12AP1,0.685660746,0.737003287,0.685583901,0.520432252,0.879048556
PLA2G15,12.7742561,13.24406108,14.99481152,#N/A,13.8396583
PLA2G16,#N/A,#N/A,#N/A,#N/A,#N/A
PLA2G2A,42.44230151,50.38360294,27.14128163,187.4423776,64.07114364
PLA2G2C,0.105005101,0.091964835,0.012540191,0.024623678,0.224889892
PLA2G2D,0.489511517,0.119022923,0.120114749,#N/A,0.374253447
PLA2G2F,18.45414885,7.636496739,7.2519288,#N/A,7.618781352
PLA2G3,9.244900374,14.70614906,18.63747403,#N/A,14.01785992
PLA2G4A,24.25948361,15.91560089,19.26983317,#N/A,27.94196234
PLA2G4B,0.824708891,0.498339998,0.558494498,0.227910564,0.598887995
PLA2G4C,4.36667175,4.018867755,3.618662273,#N/A,4.193307006
PLA2G4D,19.99590597,12.36715135,8.962574857,#N/A,23.51352947
PLA2G4E,60.67244417,45.92127754,42.03908421,15.59509421,44.21159814
PLA2G4F,46.2937942,76.01369176,79.67601473,32.87835291,72.85575952
PLA2G5,1.38101224,0.900409692,1.943922597,#N/A,1.470108909
PLA2G6,13.35856611,13.18111304,12.97694863,12.09134354,12.93545048
PLA2G7,35.73239177,12.11563703,12.62768502,#N/A,17.32325625
PLA2R1,33.22137885,26.14218377,25.52235178,#N/A,19.96956462
PLAA,19.5199209,16.5915133,17.98851732,#N/A,20.25320191
PLAC4,0.044324414,0.052239289,0.049188597,0.059026363,0.04070811
PLAC8,0.552407006,0.320281642,0.306633817,#N/A,0.346210215
PLAC8L1,1.486013765,1.815400577,2.195606285,2.581047451,2.204127004
PLAC9,91.11460184,144.192361,128.1843352,167.5542664,124.2169032
PLAC9P1,0.523927399,1.285886787,0.958806548,3.113099719,5.527959164
PLAG1,1.780601609,1.788742345,1.89550287,1.479040919,2.434423934
PLAGL1,18.15441126,23.54557477,23.32450853,#N/A,24.14447424
PLAGL2,11.90252334,8.850985417,9.367202688,#N/A,11.35428053
PLAT,8.911964347,11.68610953,12.20494644,#N/A,13.6405328
PLAU,25.2779329,29.87634873,26.17995175,#N/A,25.33563705
PLAUR,9.593215467,6.758081977,9.466629961,#N/A,6.69586716
PLB1,8.636607642,5.49709419,4.718179432,#N/A,4.203678612
PLBD1,36.79815325,40.34805166,47.08690247,#N/A,65.72002832
PLBD2,24.69653744,26.25602559,33.31168019,#N/A,27.44044577
PLCB1,2.718716187,3.036117949,3.488276403,4.382537694,2.37083441
PLCB2,5.047966261,3.265447155,4.26872288,#N/A,3.457058638
PLCB3,20.0123836,19.5802895,20.65960217,#N/A,29.084829
PLCB4,6.810816961,9.636452215,12.17752762,#N/A,11.0513068
PLCD1,27.61372861,21.19496064,24.69580048,23.88225286,34.17314808
PLCD3,20.17121958,19.68549302,22.38801878,#N/A,23.27442315
PLCD4,2.121994251,1.887085355,2.582080763,#N/A,2.786529889
PLCE1,1.979049776,1.745775339,1.940740321,#N/A,3.194226078
PLCG1,25.17248794,24.28759988,27.34786575,#N/A,26.52123335
PLCG2,5.526716007,5.6557151,5.300566441,5.773833127,4.395739064
PLCH1,0.441549034,0.58555176,0.535982251,#N/A,0.383289398
PLCH2,12.78016618,19.30798736,18.24501836,#N/A,13.44784752
PLCL1,2.765327056,2.306958224,3.130342213,#N/A,3.358568094
PLCL2,5.401398174,5.007873144,6.118993689,#N/A,4.291934111
PLCXD1,20.13759987,16.69708214,15.50658286,9.353547612,18.3056694
PLCXD2,0.987177427,0.978753877,0.928131012,0.573819955,1.011996306
PLCXD3,0.689281013,0.664164995,0.86184618,1.172951531,0.302945947
PLCZ1,0.265185462,0.443215635,0.467083072,#N/A,0.787100799
PLD1,10.01581462,15.25841266,16.78177017,#N/A,13.08748226
PLD2,24.8440128,27.10327666,28.30732691,#N/A,29.92588995
PLD3,141.0463175,100.1846018,126.2091319,#N/A,97.14823481
PLD4,12.48522385,25.93317405,23.63891973,12.66822399,15.38238636
PLD5,0.086456687,0.1896313,0.090104684,0.123356373,0.035696782
PLD6,3.627678201,4.591324177,4.805971867,4.592385114,4.689811221
PLEC,75.32146847,93.51985391,98.53971121,96.62139049,101.0110783
PLEK,19.10035048,12.49190357,18.10171104,#N/A,11.07117028
PLEK2,26.34468433,32.35180715,29.10972128,#N/A,26.11387703
PLEKHA1,11.73746762,15.14380665,16.11422465,#N/A,11.22170909
PLEKHA2,16.8852789,16.14417716,19.66811912,17.37149216,19.23488366
PLEKHA3,2.71793571,2.794381506,3.074917305,#N/A,2.695706464
PLEKHA4,24.65396624,25.14863339,29.53242649,#N/A,33.556107
PLEKHA5,8.61651193,8.501614362,10.29456848,#N/A,11.76268168
PLEKHA6,4.091471502,5.167178635,4.98154186,#N/A,2.555463187
PLEKHA7,9.016957385,9.070726172,7.996781034,6.204516356,7.861545424
PLEKHA8,5.063067338,3.87578422,4.416168959,#N/A,4.984348686
PLEKHA8P1,2.926887411,1.624788172,1.96103431,#N/A,2.900656467
PLEKHB1,4.257323265,6.905928326,6.179762343,#N/A,3.718492866
PLEKHB2,42.06343684,35.64478019,38.89361325,#N/A,40.13025134
PLEKHD1,0.978543149,2.442718954,1.851212634,2.207237073,0.190159517
PLEKHF1,15.43267832,14.60737364,14.96079293,15.65388037,12.67603977
PLEKHF2,30.55467352,38.43786597,43.40671089,35.66335385,36.13602983
PLEKHG1,14.63001592,11.69807938,13.94220328,#N/A,12.14000059
PLEKHG2,4.596061178,4.398501754,4.977907817,#N/A,4.765052562
PLEKHG3,14.28173275,12.77816831,12.97908244,#N/A,13.39503485
PLEKHG4,9.375002163,8.066502031,8.556918471,8.609536695,9.345094024
PLEKHG4B,1.041013188,0.429441821,0.643734563,#N/A,0.482194134
PLEKHG5,28.46055157,51.55887847,51.08905941,24.67814885,29.95439729
PLEKHG6,13.62960993,13.03781086,11.39992289,#N/A,19.57687892
PLEKHG7,#N/A,#N/A,#N/A,#N/A,#N/A
PLEKHH1,13.49946652,9.843711381,8.735003227,#N/A,6.68121653
PLEKHH2,9.810317168,7.091279766,8.634330281,#N/A,6.630533659
PLEKHH3,26.56856502,27.88798472,27.57217168,#N/A,33.79834145
PLEKHJ1,27.73079466,26.60906056,26.2830201,#N/A,23.45908833
PLEKHM1,13.01694348,14.42988987,14.38590367,11.73957854,12.04166834
PLEKHM1P1,9.742130928,9.637848918,10.54237894,8.138431971,8.363648288
PLEKHM2,58.41694185,57.81790002,62.2785046,#N/A,67.99157803
PLEKHM3,6.485063391,5.845403918,5.914295565,5.431036825,5.196638319
PLEKHN1,23.10556149,30.78906442,32.2148035,17.92302551,30.26860545
PLEKHO1,12.41323847,12.4009836,12.01749924,#N/A,9.558832756
PLEKHO2,22.18806251,17.96725493,25.30302149,23.46393213,24.99116395
PLEKHS1,0.577901048,1.595587367,0.988606884,#N/A,0.130234823
PLGLB1,0.738981837,0.799187564,0.887306032,0.665292633,0.891546027
PLGLB2,0.480132702,0.406214169,0.484113128,#N/A,0.574168207
PLGRKT,36.31077835,26.32031673,30.36155547,#N/A,26.46777277
PLIN1,139.4704187,64.75806053,73.40422571,427.953202,15.76696005
PLIN2,245.8123449,72.48477266,50.00209772,#N/A,58.85215389
PLIN3,164.6593373,117.7768013,88.82350713,#N/A,102.7457292
PLIN4,161.2771685,70.88440459,68.16171645,328.6922434,40.65544444
PLIN5,56.05864216,16.35975701,5.480391099,5.140805807,21.47389752
PLK1,3.746738375,2.494734663,2.718772303,1.760218563,3.687008432
PLK2,53.16743454,67.66243763,62.8742807,#N/A,52.52452078
PLK3,30.82498837,28.33808133,24.31583783,14.86527168,30.30941908
PLK4,4.515502951,3.530052438,4.414989769,#N/A,5.27950357
PLK5,0.295668703,0.2372038,0.315380786,0.787038751,1.448036581
PLLP,19.62481166,29.03801027,33.34589272,#N/A,25.32741833
PLN,16.03107016,39.21251472,24.3011439,52.28934079,49.33161605
PLOD1,25.43009362,34.26691314,32.81242244,#N/A,42.71070511
PLOD2,8.009857279,7.010967035,8.060076758,#N/A,8.363771064
PLOD3,14.79205997,17.2985222,20.1882249,#N/A,21.72944993
PLP1,20.07637445,21.72157938,25.85082653,#N/A,38.56391892
PLP2,312.5601123,431.1039159,437.2951729,#N/A,406.1592884
PLPBP,39.8808691,30.70883397,31.3450672,#N/A,28.61112896
PLPP1,95.88476376,87.87317646,116.138773,#N/A,113.2865969
PLPP2,13.50829311,18.95798702,17.07048158,#N/A,17.49984341
PLPP3,90.145437,109.5683932,148.5136439,#N/A,101.4929946
PLPP4,2.349634361,2.33282691,1.466116816,0.939461897,0.811470988
PLPP5,16.77718927,15.83560335,15.88795926,#N/A,16.46636661
PLPP6,20.44628903,17.97115469,17.28199356,14.17031396,18.26936163
PLPP7,3.725169412,2.823036292,2.859818002,#N/A,3.14311369
PLPPR1,0.256423132,0.205207409,0.237306487,#N/A,0.291301797
PLPPR2,20.05332729,22.43632515,23.71091578,#N/A,24.99125547
PLPPR3,0.102888242,0.095392127,0.160730079,#N/A,0.037413578
PLPPR4,4.946602085,4.340356997,7.477140765,#N/A,9.165062485
PLRG1,28.67515892,25.85030953,28.661349,25.09987231,30.61723786
PLS1,2.898122629,3.244593414,4.010692836,#N/A,2.696208509
PLS3,165.9715157,190.542415,237.265576,#N/A,215.0301566
PLSCR1,21.89973067,19.60218954,24.72730006,19.52662474,21.08052036
PLSCR3,0.324868946,0.382290479,0.398740433,0.120409903,0.093705277
PLSCR4,31.25614414,31.44290267,41.24217171,#N/A,33.06995333
PLTP,72.71800966,83.96286175,81.50554759,#N/A,96.51093624
PLVAP,110.6453769,154.094636,129.2667822,#N/A,129.914845
PLXDC1,7.80332634,8.432012929,7.390242585,#N/A,12.16567887
PLXDC2,24.12429088,25.25899177,31.93416493,#N/A,27.0105461
PLXNA1,22.0421488,20.83188318,25.93747146,#N/A,30.21924277
PLXNA2,8.267092092,11.26908718,10.86236356,#N/A,8.563742444
PLXNA3,8.212677193,8.261227709,8.452561047,#N/A,8.62331472
PLXNA4,3.023440692,3.185750055,3.550626983,4.969791002,1.660122253
PLXNB1,30.2188994,30.46722437,30.82870688,#N/A,37.86130656
PLXNB2,82.47826557,88.44012076,86.45988409,78.34444446,97.62691089
PLXNB3,3.962094527,5.023232001,4.495660349,5.755142297,3.919985531
PLXNC1,8.621473161,6.006336469,8.588992093,#N/A,11.46017285
PLXND1,35.87968732,39.19985898,42.99334379,#N/A,36.60875101
PM20D1,709.0727479,262.729308,185.9550476,#N/A,487.8946424
PM20D2,15.69405739,15.95841026,18.5229741,#N/A,20.05077119
PMAIP1,29.73633044,25.54479427,20.91675081,#N/A,23.35462882
PMCH,4.810662324,3.732650825,4.183913129,2.865310512,4.77155369
PMCHL2,0.003810521,0.018092666,0,0.006538112,0
PMEL,84.85203958,51.14285938,97.31126286,34.69673483,198.1730603
PMEPA1,34.31580331,35.29185574,38.89285036,#N/A,25.40111617
PMF1,17.16712781,20.51138738,19.4172823,#N/A,12.83895137
PMFBP1,7.150346187,5.431271118,5.563695422,#N/A,8.052384179
PML,15.18759292,14.51980287,14.18231536,#N/A,12.64667593
PMM1,25.77266393,18.72686933,17.14462056,#N/A,18.81067552
PMM2,5.167683482,4.724645075,4.591047841,#N/A,4.576587815
PMP2,3.339316441,4.039465947,3.459920086,#N/A,7.841482607
PMP22,115.6292502,145.2424619,188.6960301,#N/A,161.8070647
PMPCA,24.04161521,20.8776961,18.3421677,#N/A,17.99424599
PMPCB,50.06491817,40.67474745,42.8417664,#N/A,38.70262358
PMS1,9.177466487,7.474580035,9.268498657,#N/A,10.6527002
PMS2,11.38866576,11.44321215,12.33156033,#N/A,12.89152045
PMS2CL,5.861864808,5.865340268,7.063500295,4.794740783,6.066183484
PMS2P1,21.7017871,19.32861823,20.55313105,#N/A,23.84994803
PMS2P10,1.984089899,2.860107181,1.886753063,2.211617349,2.674951365
PMS2P2,3.137954153,3.413858476,3.002407724,3.674675458,2.65238043
